word_id,sentence_id,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
8702,541,DA,OTH,ABB_NE,TRUE,OTH,,,
8703,541,na,FIL,,TRUE,FIL,,,
8704,541,patuloy,FIL,,TRUE,FIL,,,
8705,541,nilang,FIL,,TRUE,FIL,,,
8706,541,hinihimok,FIL,,TRUE,FIL,,,
8707,541,ang,FIL,,TRUE,FIL,,,
8708,541,mga,FIL,,TRUE,FIL,,,
8709,541,hog,ENG,,TRUE,ENG,,,
8710,541,raiser,ENG,,TRUE,ENG,,,
8711,541,at,FIL,,TRUE,FIL,,,
8712,541,trader,ENG,,TRUE,ENG,,,
8713,541,na,FIL,,TRUE,FIL,,,
8714,541,magdala,FIL,,TRUE,FIL,,,
8715,541,ng,FIL,,TRUE,FIL,,,
8716,541,mga,FIL,,TRUE,FIL,,,
8717,541,baboy,FIL,,TRUE,FIL,,,
8718,541,sa,FIL,,TRUE,FIL,,,
8719,541,Metro,ENG,NE,TRUE,ENG,,,
8720,541,Manila,OTH,NE,TRUE,OTH,,,
8721,541,dahil,FIL,,TRUE,FIL,,,
8722,541,sagot,FIL,,TRUE,FIL,,,
8723,541,naman,FIL,,TRUE,FIL,,,
8724,541,ng,FIL,,TRUE,FIL,,,
8725,541,ahensiya,FIL,,TRUE,FIL,,,
8726,541,ang,FIL,,TRUE,FIL,,,
8727,541,transport,ENG,,TRUE,ENG,,,
8728,541,.,OTH,,TRUE,OTH,,,
8729,542,Dahil,FIL,,TRUE,FIL,,,
8730,542,dito,FIL,,TRUE,FIL,,,
8731,542,lahat,FIL,,TRUE,FIL,,,
8732,542,ay,FIL,,TRUE,FIL,,,
8733,542,isasacrifice,FIL,,TRUE,FIL,,,
8734,542,nila,FIL,,TRUE,FIL,,,
8735,542,pati,FIL,,TRUE,FIL,,,
8736,542,ang,FIL,,TRUE,FIL,,,
8737,542,pag-aaral,FIL,,TRUE,FIL,,,
8738,542,sa,FIL,,TRUE,FIL,,,
8739,542,college,ENG,,TRUE,ENG,,,
8740,542,",",OTH,,TRUE,OTH,,,
8741,542,ito,FIL,,TRUE,FIL,,,
8742,542,ang,FIL,,TRUE,FIL,,,
8743,542,dahilan,FIL,,TRUE,FIL,,,
8744,542,kaya,FIL,,TRUE,FIL,,,
8745,542,mayroon,FIL,,TRUE,FIL,,,
8746,542,kayong,FIL,,TRUE,FIL,,,
8747,542,super,ENG,,TRUE,ENG,,,
8748,542,smart,ENG,,TRUE,ENG,,,
8749,542,friend,ENG,,TRUE,ENG,,,
8750,542,/,OTH,,TRUE,OTH,,,
8751,542,classmate,ENG,,TRUE,ENG,,,
8752,542,na,FIL,,TRUE,FIL,,,
8753,542,JW,OTH,ABB_NE,TRUE,OTH,,,
8754,542,na,FIL,,TRUE,FIL,,,
8755,542,ayaw,FIL,,TRUE,FIL,,,
8756,542,mag-aral,FIL,,TRUE,FIL,,,
8757,542,ng,FIL,,TRUE,FIL,,,
8758,542,College,ENG,,TRUE,ENG,,,
8759,542,.,OTH,,TRUE,OTH,,,
8760,543,Umasa,FIL,,TRUE,FIL,,,
8761,543,po,FIL,,TRUE,FIL,,,
8762,543,kayo,FIL,,TRUE,FIL,,,
8763,543,iboboto,FIL,,TRUE,FIL,,,
8764,543,kayo,FIL,,TRUE,FIL,,,
8765,543,ng,FIL,,TRUE,FIL,,,
8766,543,taong,FIL,,TRUE,FIL,,,
8767,543,bayan,FIL,,TRUE,FIL,,,
8768,543,.,OTH,,TRUE,OTH,,,
8834,548,galante,FIL,,TRUE,FIL,,,
8835,548,ng,FIL,,TRUE,FIL,,,
8836,548,mga,FIL,,TRUE,FIL,,,
8837,548,nagreregalo,FIL,,TRUE,FIL,,,
8838,548,kay,FIL,,TRUE,FIL,,,
8839,548,ivana,OTH,NE,TRUE,OTH,,,
8840,549,Bunga,FIL,,TRUE,FIL,,,
8841,549,ng,FIL,,TRUE,FIL,,,
8842,549,insidente,FIL,,TRUE,FIL,,,
8843,549,",",OTH,,TRUE,OTH,,,
8844,549,karamihan,FIL,,TRUE,FIL,,,
8845,549,sa,FIL,,TRUE,FIL,,,
8846,549,mga,FIL,,TRUE,FIL,,,
8847,549,residente,FIL,,TRUE,FIL,,,
8848,549,ng,FIL,,TRUE,FIL,,,
8849,549,Amhara,OTH,NE,TRUE,OTH,,,
8850,549,region,ENG,,TRUE,ENG,,,
8851,549,ay,FIL,,TRUE,FIL,,,
8852,549,nagsilikas,FIL,,TRUE,FIL,,,
8853,549,.,OTH,,TRUE,OTH,,,
8854,550,Mas,FIL,,TRUE,FIL,,,
8855,550,malulutong,FIL,,TRUE,FIL,,,
8856,550,mga,FIL,,TRUE,FIL,,,
8857,550,bagsakan,FIL,,TRUE,FIL,,,
8858,550,nila,FIL,,TRUE,FIL,,,
8859,550,hehehe,OTH,EXPR,TRUE,OTH,,,
8909,552,Mga,FIL,,TRUE,FIL,,,
8910,552,barangay,FIL,,TRUE,FIL,,,
8911,552,Ang,FIL,,TRUE,FIL,,,
8912,552,bayan,FIL,,TRUE,FIL,,,
8913,552,ng,FIL,,TRUE,FIL,,,
8914,552,Catarman,OTH,NE,TRUE,OTH,,,
8915,552,ay,FIL,,TRUE,FIL,,,
8916,552,nahahati,FIL,,TRUE,FIL,,,
8917,552,sa,FIL,,TRUE,FIL,,,
8918,552,mga,FIL,,TRUE,FIL,,,
8919,552,.,OTH,,TRUE,OTH,,,
8941,555,Sunghoon,OTH,NE,TRUE,OTH,,,
8942,555,ang,FIL,,TRUE,FIL,,,
8943,555,pogi,FIL,,TRUE,FIL,,,
8944,555,mo,FIL,,TRUE,FIL,,,
8945,555,di,FIL,,TRUE,FIL,,,
8946,555,nalang,FIL,,TRUE,FIL,,,
8947,555,sana,FIL,,TRUE,FIL,,,
8948,555,ako,FIL,,TRUE,FIL,,,
8949,555,nagising,FIL,,TRUE,FIL,,,
8950,556,Dalawang,FIL,,TRUE,FIL,,,
8951,556,oras,FIL,,TRUE,FIL,,,
8952,556,siyang,FIL,,TRUE,FIL,,,
8953,556,nagtanggal,FIL,,TRUE,FIL,,,
8954,556,ng,FIL,,TRUE,FIL,,,
8955,556,alikabok,FIL,,TRUE,FIL,,,
8956,556,at,FIL,,TRUE,FIL,,,
8957,556,magpunas,FIL,,TRUE,FIL,,,
8958,556,ng,FIL,,TRUE,FIL,,,
8959,556,sahig,FIL,,TRUE,FIL,,,
8960,556,.,OTH,,TRUE,OTH,,,
8998,559,Papatakas,FIL,,TRUE,FIL,,,
8999,559,na,FIL,,TRUE,FIL,,,
9000,559,si,FIL,,TRUE,FIL,,,
9001,559,Lahoy,OTH,NE,TRUE,OTH,,,
9002,559,",",OTH,,TRUE,OTH,,,
9003,559,pero,FIL,,TRUE,FIL,,,
9004,559,dumating,FIL,,TRUE,FIL,,,
9005,559,kaagad,FIL,,TRUE,FIL,,,
9006,559,ang,FIL,,TRUE,FIL,,,
9007,559,pulisya,FIL,,TRUE,FIL,,,
9008,559,na,FIL,,TRUE,FIL,,,
9009,559,rumesponde,FIL,,TRUE,FIL,,,
9010,559,sa,FIL,,TRUE,FIL,,,
9011,559,insidente,FIL,,TRUE,FIL,,,
9012,559,at,FIL,,TRUE,FIL,,,
9013,559,inaresto,FIL,,TRUE,FIL,,,
9014,559,ang,FIL,,TRUE,FIL,,,
9015,559,si,FIL,,TRUE,FIL,,,
9016,559,Lahoy,OTH,NE,TRUE,OTH,,,
9017,559,.,OTH,,TRUE,OTH,,,
9018,560,Tagal,FIL,,TRUE,FIL,,,
9019,560,mag,FIL,,TRUE,FIL,,,
9020,560,5,OTH,,TRUE,OTH,,,
9021,560,gusto,FIL,,TRUE,FIL,,,
9022,560,ko,FIL,,TRUE,FIL,,,
9023,560,na,FIL,,TRUE,FIL,,,
9024,560,panoorin,FIL,,TRUE,FIL,,,
9025,560,mv,OTH,ABB,TRUE,OTH,,,
9026,560,ng,FIL,,TRUE,FIL,,,
9027,560,aespaaaaa,OTH,NE,TRUE,OTH,,,
9028,561,pagbabahagi,FIL,,TRUE,FIL,,,
9029,561,pa,FIL,,TRUE,FIL,,,
9030,561,ng,FIL,,TRUE,FIL,,,
9031,561,aktor,FIL,,TRUE,FIL,,,
9032,561,.,OTH,,TRUE,OTH,,,
9033,561,Kasalukuyang,FIL,,TRUE,FIL,,,
9034,561,nangunguna,FIL,,TRUE,FIL,,,
9035,561,si,FIL,,TRUE,FIL,,,
9036,561,Robin,OTH,NE,TRUE,OTH,,,
9037,561,Padilla,OTH,NE,TRUE,OTH,,,
9038,561,sa,FIL,,TRUE,FIL,,,
9039,561,partial,ENG,,TRUE,ENG,,,
9040,561,at,FIL,,TRUE,FIL,,,
9041,561,unofficial,ENG,,TRUE,ENG,,,
9042,561,vote,ENG,,TRUE,ENG,,,
9043,561,count,ENG,,TRUE,ENG,,,
9044,561,ng,FIL,,TRUE,FIL,,,
9045,561,Comelec,OTH,ABB_NE,TRUE,OTH,,,
9046,561,sa,FIL,,TRUE,FIL,,,
9047,561,pagka-senador,FIL,,TRUE,FIL,,,
9048,561,.,OTH,,TRUE,OTH,,,
9056,563,Ako,FIL,,TRUE,FIL,,,
9057,563,po,FIL,,TRUE,FIL,,,
9058,563,si,FIL,,TRUE,FIL,,,
9059,563,Justin,OTH,NE,TRUE,OTH,,,
9060,563,ang,FIL,,TRUE,FIL,,,
9061,563,pangalan,FIL,,TRUE,FIL,,,
9062,563,ko,FIL,,TRUE,FIL,,,
9063,563,.,OTH,,TRUE,OTH,,,
9064,563,"""",OTH,,TRUE,OTH,,,
9065,563,,OTH,,TRUE,OTH,,,
9066,565,Dapat,FIL,,TRUE,FIL,,,
9067,565,na,FIL,,TRUE,FIL,,,
9068,565,magkaroon,FIL,,TRUE,FIL,,,
9069,565,ng,FIL,,TRUE,FIL,,,
9070,565,death,ENG,,TRUE,ENG,,,
9071,565,penalty,ENG,,TRUE,ENG,,,
9072,565,parami,FIL,,TRUE,FIL,,,
9073,565,na,FIL,,TRUE,FIL,,,
9074,565,ng,FIL,,TRUE,FIL,,,
9075,565,parami,FIL,,TRUE,FIL,,,
9076,565,ang,FIL,,TRUE,FIL,,,
9077,565,mga,FIL,,TRUE,FIL,,,
9078,565,masasama,FIL,,TRUE,FIL,,,
9079,566,Ilan,FIL,,TRUE,FIL,,,
9080,566,ang,FIL,,TRUE,FIL,,,
9081,566,mga,FIL,,TRUE,FIL,,,
9082,566,taong,FIL,,TRUE,FIL,,,
9083,566,nagsusuot,FIL,,TRUE,FIL,,,
9084,566,ng,FIL,,TRUE,FIL,,,
9085,566,dalawang,FIL,,TRUE,FIL,,,
9086,566,mukha,FIL,,TRUE,FIL,,,
9087,566,na,FIL,,TRUE,FIL,,,
9088,566,ganap,FIL,,TRUE,FIL,,,
9089,566,na,FIL,,TRUE,FIL,,,
9090,566,magkaiba,FIL,,TRUE,FIL,,,
9091,566,",",OTH,,TRUE,OTH,,,
9092,566,isa,FIL,,TRUE,FIL,,,
9093,566,sa,FIL,,TRUE,FIL,,,
9094,566,Aking,FIL,,TRUE,FIL,,,
9095,566,harapan,FIL,,TRUE,FIL,,,
9096,566,at,FIL,,TRUE,FIL,,,
9097,566,isa,FIL,,TRUE,FIL,,,
9098,566,naman,FIL,,TRUE,FIL,,,
9099,566,sa,FIL,,TRUE,FIL,,,
9100,566,Aking,FIL,,TRUE,FIL,,,
9101,566,likuran,FIL,,TRUE,FIL,,,
9102,566,?,OTH,,TRUE,OTH,,,
9103,569,nagluluto,FIL,,TRUE,FIL,,,
9104,569,pa,FIL,,TRUE,FIL,,,
9105,569,sila,FIL,,TRUE,FIL,,,
9106,569,ng,FIL,,TRUE,FIL,,,
9107,569,lugaw,FIL,,TRUE,FIL,,,
9108,570,Wala,FIL,,TRUE,FIL,,,
9109,570,Silang,FIL,,TRUE,FIL,,,
9110,570,pakialam,FIL,,TRUE,FIL,,,
9111,570,sa,FIL,,TRUE,FIL,,,
9112,570,nararamdaman,FIL,,TRUE,FIL,,,
9113,570,ng,FIL,,TRUE,FIL,,,
9114,570,iba,FIL,,TRUE,FIL,,,
9115,570,.,OTH,,TRUE,OTH,,,
9116,571,Pinakahuling,FIL,,TRUE,FIL,,,
9117,571,pagrespeto,FIL,,TRUE,FIL,,,
9118,571,ang,FIL,,TRUE,FIL,,,
9119,571,pinag-uusapan,FIL,,TRUE,FIL,,,
9120,571,dito,FIL,,TRUE,FIL,,,
9121,571,",",OTH,,TRUE,OTH,,,
9122,571,magputukan,FIL,,TRUE,FIL,,,
9123,571,man,FIL,,TRUE,FIL,,,
9124,571,ang,FIL,,TRUE,FIL,,,
9125,571,lahat,FIL,,TRUE,FIL,,,
9126,571,ng,FIL,,TRUE,FIL,,,
9127,571,mga,FIL,,TRUE,FIL,,,
9128,571,bulkan,FIL,,TRUE,FIL,,,
9129,571,sa,FIL,,TRUE,FIL,,,
9130,571,buong,FIL,,TRUE,FIL,,,
9131,571,mundo,FIL,,TRUE,FIL,,,
9132,571,ay,FIL,,TRUE,FIL,,,
9133,571,hindi,FIL,,TRUE,FIL,,,
9134,571,na,FIL,,TRUE,FIL,,,
9135,571,uli,FIL,,TRUE,FIL,,,
9136,571,sila,FIL,,TRUE,FIL,,,
9137,571,magkikita-kita,FIL,,TRUE,FIL,,,
9138,571,pa,FIL,,TRUE,FIL,,,
9139,571,",",OTH,,TRUE,OTH,,,
9140,571,kung,FIL,,TRUE,FIL,,,
9141,571,walang,FIL,,TRUE,FIL,,,
9142,571,kahalagahan,FIL,,TRUE,FIL,,,
9143,571,yun,FIL,,TRUE,FIL,,,
9144,571,para,FIL,,TRUE,FIL,,,
9145,571,sa,FIL,,TRUE,FIL,,,
9146,571,ibang,FIL,,TRUE,FIL,,,
9147,571,tao,FIL,,TRUE,FIL,,,
9148,571,ay,FIL,,TRUE,FIL,,,
9149,571,importante,FIL,,TRUE,FIL,,,
9150,571,pa,FIL,,TRUE,FIL,,,
9151,571,rin,FIL,,TRUE,FIL,,,
9152,571,ang,FIL,,TRUE,FIL,,,
9153,571,ating,FIL,,TRUE,FIL,,,
9154,571,nakagisnan,FIL,,TRUE,FIL,,,
9155,571,sa,FIL,,TRUE,FIL,,,
9156,571,mas,FIL,,TRUE,FIL,,,
9157,571,nakararaming,FIL,,TRUE,FIL,,,
9158,571,kalahi,FIL,,TRUE,FIL,,,
9159,571,natin,FIL,,TRUE,FIL,,,
9160,571,.,OTH,,TRUE,OTH,,,
9161,573,Di,FIL,,TRUE,FIL,,,
9162,573,na,FIL,,TRUE,FIL,,,
9163,573,ko,FIL,,TRUE,FIL,,,
9164,573,nagtitinda,FIL,,TRUE,FIL,,,
9165,573,dito,FIL,,TRUE,FIL,,,
9166,573,kaya,FIL,,TRUE,FIL,,,
9167,573,hindi,FIL,,TRUE,FIL,,,
9168,573,porket,FIL,,TRUE,FIL,,,
9169,573,may,FIL,,TRUE,FIL,,,
9170,573,nakakasama,FIL,,TRUE,FIL,,,
9171,573,akong,FIL,,TRUE,FIL,,,
9172,573,alters,ENG,,TRUE,ENG,,,
9173,573,e,OTH,EXPR,TRUE,OTH,,,
9174,573,magpapagalaw,FIL,,TRUE,FIL,,,
9175,573,na,FIL,,TRUE,FIL,,,
9176,573,ko,FIL,,TRUE,FIL,,,
9177,573,.,OTH,,TRUE,OTH,,,
9178,574,kung,FIL,,TRUE,FIL,,,
9179,574,harsh,ENG,,TRUE,ENG,,,
9180,574,ako,FIL,,TRUE,FIL,,,
9181,574,magsalita,FIL,,TRUE,FIL,,,
9182,574,sayo,FIL,,TRUE,FIL,,,
9183,574,",",OTH,,TRUE,OTH,,,
9184,574,ibig,FIL,,TRUE,FIL,,,
9185,574,sabihin,FIL,,TRUE,FIL,,,
9186,574,intimidated,ENG,,TRUE,ENG,,,
9187,574,ako,FIL,,TRUE,FIL,,,
9188,574,sayo,FIL,,TRUE,FIL,,,
9189,574,.,OTH,,TRUE,OTH,,,
9190,575,Dati,FIL,,TRUE,FIL,,,
9191,575,na,FIL,,TRUE,FIL,,,
9192,575,raw,FIL,,TRUE,FIL,,,
9193,575,nakulong,FIL,,TRUE,FIL,,,
9194,575,ang,FIL,,TRUE,FIL,,,
9195,575,dalawa,FIL,,TRUE,FIL,,,
9196,575,sa,FIL,,TRUE,FIL,,,
9197,575,New,ENG,NE,TRUE,ENG,,,
9198,575,Bilibid,OTH,NE,TRUE,OTH,,,
9199,575,Prison,ENG,NE,TRUE,ENG,,,
9200,575,at,FIL,,TRUE,FIL,,,
9201,575,Cebu,OTH,NE,TRUE,OTH,,,
9202,575,Jail,ENG,NE,TRUE,ENG,,,
9203,575,.,OTH,,TRUE,OTH,,,
9204,576,Tas,FIL,,TRUE,FIL,,,
9205,576,pag,FIL,,TRUE,FIL,,,
9206,576,na,FIL,,TRUE,FIL,,,
9207,576,PM,OTH,ABB,TRUE,OTH,,,
9208,576,magtatanong,FIL,,TRUE,FIL,,,
9209,576,uoe,OTH,,TRUE,OTH,,,
9210,576,ng,FIL,,TRUE,FIL,,,
9211,576,details,ENG,,TRUE,ENG,,,
9212,576,.,OTH,,TRUE,OTH,,,
9213,577,Di,FIL,,TRUE,FIL,,,
9214,577,ako,FIL,,TRUE,FIL,,,
9215,577,makalaro,FIL,,TRUE,FIL,,,
9216,577,ng,FIL,,TRUE,FIL,,,
9217,577,roblox,OTH,NE,TRUE,OTH,,,
9218,577,Ikaw,FIL,,TRUE,FIL,,,
9219,577,pa,FIL,,TRUE,FIL,,,
9220,578,ritwal,FIL,,TRUE,FIL,,,
9221,578,reveal,ENG,,TRUE,ENG,,,
9222,578,po,FIL,,TRUE,FIL,,,
9223,578,sa,FIL,,TRUE,FIL,,,
9224,578,mga,FIL,,TRUE,FIL,,,
9225,578,pinapayagan,FIL,,TRUE,FIL,,,
9226,578,magkulay,FIL,,TRUE,FIL,,,
9227,578,ng,FIL,,TRUE,FIL,,,
9228,578,buhok,FIL,,TRUE,FIL,,,
9229,579,ang,FIL,,TRUE,FIL,,,
9230,579,sakit,FIL,,TRUE,FIL,,,
9231,579,na,FIL,,TRUE,FIL,,,
9232,579,nilg,FIL,,FALSE,FIL,,,
9233,579,tiyan,FIL,,TRUE,FIL,,,
9234,579,ko,FIL,,TRUE,FIL,,,
9235,579,kakatawa,FIL,,TRUE,FIL,,,
9236,579,sa,FIL,,TRUE,FIL,,,
9237,579,totoo,FIL,,TRUE,FIL,,,
9238,579,lang,FIL,,TRUE,FIL,,,
9239,579,haha,OTH,EXPR,TRUE,OTH,,,
9240,579,.,OTH,,TRUE,OTH,,,
9241,580,Samantala,FIL,,TRUE,FIL,,,
9242,580,",",OTH,,TRUE,OTH,,,
9243,580,wala,FIL,,TRUE,FIL,,,
9244,580,pang,FIL,,TRUE,FIL,,,
9245,580,pahayag,FIL,,TRUE,FIL,,,
9246,580,si,FIL,,TRUE,FIL,,,
9247,580,Kiko,OTH,NE,TRUE,OTH,,,
9248,580,",",OTH,,TRUE,OTH,,,
9249,580,ang,FIL,,TRUE,FIL,,,
9250,580,Star,ENG,NE,TRUE,ENG,,,
9251,580,Magic,ENG,NE,TRUE,ENG,,,
9252,580,",",OTH,,TRUE,OTH,,,
9253,580,o,FIL,,TRUE,FIL,,,
9254,580,maging,FIL,,TRUE,FIL,,,
9255,580,ang,FIL,,TRUE,FIL,,,
9256,580,production,ENG,,TRUE,ENG,,,
9257,580,team,ENG,,TRUE,ENG,,,
9258,580,ng,FIL,,TRUE,FIL,,,
9259,580,serye,FIL,,TRUE,FIL,,,
9260,580,",",OTH,,TRUE,OTH,,,
9261,580,o,FIL,,TRUE,FIL,,,
9262,580,ang,FIL,,TRUE,FIL,,,
9263,580,ABS-CBN,OTH,ABB_NE,TRUE,OTH,,,
9264,580,",",OTH,,TRUE,OTH,,,
9265,580,hinggil,FIL,,TRUE,FIL,,,
9266,580,sa,FIL,,TRUE,FIL,,,
9267,580,isyung,FIL,,TRUE,FIL,,,
9268,580,ito,FIL,,TRUE,FIL,,,
9269,580,.,OTH,,TRUE,OTH,,,
9270,581,Ganda,FIL,,TRUE,FIL,,,
9271,581,talaga,FIL,,TRUE,FIL,,,
9272,581,ng,FIL,,TRUE,FIL,,,
9273,581,pagkaka-iba,FIL,,TRUE,FIL,,,
9274,581,nila,FIL,,TRUE,FIL,,,
9275,581,.,OTH,,TRUE,OTH,,,
9300,583,Araw,FIL,,TRUE,FIL,,,
9301,583,araw,FIL,,TRUE,FIL,,,
9302,583,po,FIL,,TRUE,FIL,,,
9303,583,ako,FIL,,TRUE,FIL,,,
9304,583,nanunuod,FIL,,TRUE,FIL,,,
9305,583,ng,FIL,,TRUE,FIL,,,
9306,583,mga,FIL,,TRUE,FIL,,,
9307,583,vlogs,ENG,,TRUE,ENG,,,
9308,583,po,FIL,,TRUE,FIL,,,
9309,583,nyo,FIL,,TRUE,FIL,,,
9310,583,wala,FIL,,TRUE,FIL,,,
9311,583,po,FIL,,TRUE,FIL,,,
9312,583,ako,FIL,,TRUE,FIL,,,
9313,583,pinapalampas,FIL,,TRUE,FIL,,,
9314,583,Team,ENG,,TRUE,ENG,,,
9315,583,MAVS,OTH,ABB_NE,TRUE,OTH,,,
9316,583,.,OTH,,TRUE,OTH,,,
9317,584,Tinatanggap,FIL,,TRUE,FIL,,,
9318,584,mo,FIL,,TRUE,FIL,,,
9319,584,man,FIL,,TRUE,FIL,,,
9320,584,ang,FIL,,TRUE,FIL,,,
9321,584,mga,FIL,,TRUE,FIL,,,
9322,584,salita,FIL,,TRUE,FIL,,,
9323,584,ng,FIL,,TRUE,FIL,,,
9324,584,paghatol,FIL,,TRUE,FIL,,,
9325,584,at,FIL,,TRUE,FIL,,,
9326,584,pagkastigo,FIL,,TRUE,FIL,,,
9327,584,ng,FIL,,TRUE,FIL,,,
9328,584,Diyos,FIL,NE,TRUE,FIL,,,
9329,584,",",OTH,,TRUE,OTH,,,
9330,584,ano,FIL,,TRUE,FIL,,,
9331,584,ang,FIL,,TRUE,FIL,,,
9332,584,iyong,FIL,,TRUE,FIL,,,
9333,584,nararamdaman,FIL,,TRUE,FIL,,,
9334,584,pagkatapos,FIL,,TRUE,FIL,,,
9335,584,?,OTH,,TRUE,OTH,,,
9358,586,Matalino,FIL,,TRUE,FIL,,,
9359,586,ako,FIL,,TRUE,FIL,,,
9360,586,botante,FIL,,TRUE,FIL,,,
9361,586,hindi,FIL,,TRUE,FIL,,,
9362,586,ko,FIL,,TRUE,FIL,,,
9363,586,ipinagbibili,FIL,,TRUE,FIL,,,
9364,586,ang,FIL,,TRUE,FIL,,,
9365,586,aking,FIL,,TRUE,FIL,,,
9366,586,boto,FIL,,TRUE,FIL,,,
9367,586,!,OTH,,TRUE,OTH,,,
9411,590,Ayon,FIL,,TRUE,FIL,,,
9412,590,kay,FIL,,TRUE,FIL,,,
9413,590,Department,ENG,NE,TRUE,ENG,,,
9414,590,of,ENG,NE,TRUE,ENG,,,
9415,590,Health,ENG,NE,TRUE,ENG,,,
9416,590,(,OTH,,TRUE,OTH,,,
9417,590,DOH,OTH,ABB_NE,TRUE,OTH,,,
9418,590,),OTH,,TRUE,OTH,,,
9419,590,Undersecretary,ENG,NE,TRUE,ENG,,,
9420,590,Maria,OTH,NE,TRUE,OTH,,,
9421,590,Rosario,OTH,NE,TRUE,OTH,,,
9422,590,Vergeire,OTH,NE,TRUE,OTH,,,
9423,590,",",OTH,,TRUE,OTH,,,
9424,590,may,FIL,,TRUE,FIL,,,
9425,590,110,OTH,,TRUE,OTH,,,
9426,590,biyahero,FIL,,TRUE,FIL,,,
9427,590,mula,FIL,,TRUE,FIL,,,
9428,590,sa,FIL,,TRUE,FIL,,,
9429,590,India,ENG,NE,TRUE,ENG,,,
9430,590,ang,FIL,,TRUE,FIL,,,
9431,590,isinailalim,FIL,,TRUE,FIL,,,
9432,590,nila,FIL,,TRUE,FIL,,,
9433,590,sa,FIL,,TRUE,FIL,,,
9434,590,COVID-19,OTH,NE,TRUE,OTH,,,
9435,590,testing,ENG,,TRUE,ENG,,,
9436,590,at,FIL,,TRUE,FIL,,,
9437,590,anim,FIL,,TRUE,FIL,,,
9438,590,sa,FIL,,TRUE,FIL,,,
9439,590,mga,FIL,,TRUE,FIL,,,
9440,590,ito,FIL,,TRUE,FIL,,,
9441,590,ang,FIL,,TRUE,FIL,,,
9442,590,nagpositibo,FIL,,TRUE,FIL,,,
9443,590,sa,FIL,,TRUE,FIL,,,
9444,590,sakit,FIL,,TRUE,FIL,,,
9445,590,.,OTH,,TRUE,OTH,,,
9486,593,At,FIL,,TRUE,FIL,,,
9487,593,ang,FIL,,TRUE,FIL,,,
9488,593,natutunan,FIL,,TRUE,FIL,,,
9489,593,ni,FIL,,TRUE,FIL,,,
9490,593,Cindy,OTH,NE,TRUE,OTH,,,
9491,593,sa,FIL,,TRUE,FIL,,,
9492,593,dalawang,FIL,,TRUE,FIL,,,
9493,593,batikang,FIL,,TRUE,FIL,,,
9494,593,aktor,FIL,,TRUE,FIL,,,
9495,593,",",OTH,,TRUE,OTH,,,
9496,593,Si,FIL,,TRUE,FIL,,,
9497,593,sir,ENG,,TRUE,ENG,,,
9498,593,John,OTH,NE,TRUE,OTH,,,
9499,593,Arcilla,OTH,NE,TRUE,OTH,,,
9500,593,po,FIL,,TRUE,FIL,,,
9501,593,at,FIL,,TRUE,FIL,,,
9502,593,si,FIL,,TRUE,FIL,,,
9503,593,kuya,FIL,,TRUE,FIL,,,
9504,593,Sid,OTH,NE,TRUE,OTH,,,
9505,593,ay,FIL,,TRUE,FIL,,,
9506,593,magkaibigang-magkaiba,FIL,,TRUE,FIL,,,
9507,593,po,FIL,,TRUE,FIL,,,
9508,593,sila,FIL,,TRUE,FIL,,,
9509,593,ng,FIL,,TRUE,FIL,,,
9510,593,personality,ENG,,TRUE,ENG,,,
9511,593,and,ENG,,TRUE,ENG,,,
9512,593,how,ENG,,TRUE,ENG,,,
9513,593,they,ENG,,TRUE,ENG,,,
9514,593,prepare,ENG,,TRUE,ENG,,,
9515,593,sa,FIL,,TRUE,FIL,,,
9516,593,set,ENG,,TRUE,ENG,,,
9517,593,.,OTH,,TRUE,OTH,,,
9534,597,Ok,ENG,EXPR,TRUE,ENG,,,
9535,597,umabot,FIL,,TRUE,FIL,,,
9536,597,tayo,FIL,,TRUE,FIL,,,
9537,597,sa,FIL,,TRUE,FIL,,,
9538,597,Abenson,OTH,NE,TRUE,OTH,,,
9539,597,",",OTH,,TRUE,OTH,,,
9540,597,pambahay,FIL,,TRUE,FIL,,,
9541,597,",",OTH,,TRUE,OTH,,,
9542,597,walang,FIL,,TRUE,FIL,,,
9543,597,ligo,FIL,,TRUE,FIL,,,
9544,597,.,OTH,,TRUE,OTH,,,
9545,598,focus,ENG,,TRUE,ENG,,,
9546,598,muna,FIL,,TRUE,FIL,,,
9547,598,ko,FIL,,TRUE,FIL,,,
9548,598,sa,FIL,,TRUE,FIL,,,
9549,598,tatlo,FIL,,TRUE,FIL,,,
9550,598,HAHAHAHA,OTH,EXPR,TRUE,OTH,,,
9551,598,baka,FIL,,TRUE,FIL,,,
9552,598,mawalan,FIL,,TRUE,FIL,,,
9553,598,ako,FIL,,TRUE,FIL,,,
9554,598,ng,FIL,,TRUE,FIL,,,
9555,598,time,ENG,,TRUE,ENG,,,
9556,598,sa,FIL,,TRUE,FIL,,,
9557,598,kanila,FIL,,TRUE,FIL,,,
9558,599,Ano,FIL,,TRUE,FIL,,,
9559,599,kaya,FIL,,TRUE,FIL,,,
9560,599,mga,FIL,,TRUE,FIL,,,
9561,599,itinuro,FIL,,TRUE,FIL,,,
9562,599,sa,FIL,,TRUE,FIL,,,
9563,599,anak,FIL,,TRUE,FIL,,,
9564,599,?,OTH,,TRUE,OTH,,,
